episode,epsilon,total_reward,steps,rolling_reward_100
4253,0.14959999999999996,-0.010359022678044782,10,3.4350208569258545
4254,0.14939999999999998,3.918532108971429,10,3.4317998985486793
4255,0.1492,8.055328100616737,10,3.5033399364616367
4256,0.14900000000000002,2.6166177811683013,10,3.4944410619505466
4257,0.14880000000000004,5.838353052022203,10,3.4852214960902774
4258,0.14859999999999995,1.1125354687141296,10,3.4811938780356475
4259,0.14839999999999998,1.5031091746888716,10,3.436429943391289
4260,0.1482,6.879485118766111,10,3.430929616674129
4261,0.14800000000000002,2.356754531108094,10,3.3947021355939637
4262,0.14780000000000004,4.969335163460504,10,3.4516138493779818
4263,0.14759999999999995,3.772951866501062,10,3.4509169316359642
4264,0.14739999999999998,-0.5022356745984293,10,3.438553697875782
4265,0.1472,0.4975907503681401,10,3.3801090096971196
4266,0.14700000000000002,4.970232195965547,10,3.3988985907306697
4267,0.14680000000000004,0.7175597856443463,10,3.364637342241964
4268,0.14659999999999995,6.335294616167636,10,3.424022910080461
4269,0.14639999999999997,2.724373118484549,10,3.397176448178884
4270,0.1462,2.089564954110246,10,3.3422256295946395
4271,0.14600000000000002,7.463973166367858,10,3.3983377190118045
4272,0.14580000000000004,3.7608967606235972,10,3.3832619741682675
4273,0.14559999999999995,1.6721706803077703,10,3.3914819932719977
4274,0.14539999999999997,1.7740605511109768,10,3.3830609962889047
4275,0.1452,6.140357158498506,10,3.410915133198651
4276,0.14500000000000002,3.830275184881235,10,3.454661376363635
4277,0.14480000000000004,-0.14957182058317864,10,3.4300007500543255
4278,0.14459999999999995,0.8789261355960237,10,3.4401655343596116
4279,0.14439999999999997,2.505657925966325,10,3.4631506438768827
4280,0.1442,2.078268276678487,10,3.4441409236397997
4281,0.14400000000000002,0.050404231521305576,10,3.3942416908650905
4282,0.14380000000000004,4.270200503148184,10,3.3924050278624818
4283,0.14359999999999995,1.7478353448777437,10,3.3531451290893286
4284,0.14339999999999997,3.0483767645295057,10,3.3700268713203227
4285,0.1432,4.6104543795845645,10,3.3627630507707438
4286,0.14300000000000002,1.9022980504288425,10,3.3579989981033127
4287,0.14280000000000004,3.4735259785306174,10,3.358162250690719
4288,0.14259999999999995,0.9204600321244873,10,3.3299529941383468
4289,0.14239999999999997,2.1399387779753893,10,3.30048785302471
4290,0.1422,2.844857007496149,10,3.26014157191201
4291,0.14200000000000002,1.6075283187397789,10,3.2627958103570283
4292,0.14180000000000004,2.6251682735152677,10,3.2401439567802446
4293,0.14159999999999995,5.079198898895541,10,3.2624858762247326
4294,0.14139999999999997,3.520253948276898,10,3.2642648118808233
4295,0.1412,1.2210860784863744,10,3.238746154000676
4296,0.14100000000000001,1.7963997703744259,10,3.2157752541566373
4297,0.14080000000000004,6.2334318443023955,10,3.2010762979556104
4298,0.14059999999999995,5.181064955839151,10,3.2373322009634915
4299,0.14039999999999997,2.9425619481068845,10,3.2635254203267663
4300,0.1402,-0.11420960304839722,10,3.2544886971065132
4301,0.14,8.143818475914381,10,3.287667748886855
4302,0.13980000000000004,6.140357158498506,10,3.3731452116592004
4303,0.13959999999999995,3.667840219977981,10,3.3392796983983932
4304,0.13939999999999997,2.0158097742056627,10,3.323714073628289
4305,0.1392,5.969320021100676,10,3.344949576852625
4306,0.139,0.027580893948894736,10,3.33776170107619
4307,0.13880000000000003,6.253547600223794,10,3.330623526494366
4308,0.13859999999999995,5.8599631255374725,10,3.3798051830762095
4309,0.13839999999999997,2.8763081254077907,10,3.387187708890062
4310,0.1382,2.8752239402070527,10,3.3363568322292267
4311,0.138,7.308511131721603,10,3.3480383719614584
4312,0.13780000000000003,0.556299087876847,10,3.2926850451986023
4313,0.13759999999999994,5.821434486685754,10,3.345594798463805
4314,0.13739999999999997,3.697842537408454,10,3.360653892641106
4315,0.1372,6.049849468090244,10,3.3898584957468088
4316,0.137,4.053966940978597,10,3.385093818041139
4317,0.13680000000000003,6.748966420614536,10,3.4217273023535917
4318,0.13660000000000005,5.183661677473571,10,3.4390491373662053
4319,0.13639999999999997,2.348330927339571,10,3.4553094751886757
4320,0.1362,6.299784125080678,10,3.5274386606491337
4321,0.136,3.2830839686798194,10,3.487018374376748
4322,0.13580000000000003,4.520016608225704,10,3.5346332294223015
4323,0.13560000000000005,1.1125354687141296,10,3.490221947345534
4324,0.13539999999999996,3.997182372452615,10,3.477878842327074
4325,0.1352,6.2575175931967815,10,3.546224435000215
4326,0.135,0.025049479858671342,10,3.5025432601079327
4327,0.13480000000000003,1.8314445925801488,10,3.4935055387690754
4328,0.13460000000000005,8.143818475914378,10,3.528032032933076
4329,0.13439999999999996,4.641135990004358,10,3.579836401545711
4330,0.13419999999999999,2.923006937103001,10,3.570389444921101
4331,0.134,3.3991849939928076,10,3.542977723276043
4332,0.13380000000000003,7.610640154998225,10,3.574371794819697
4333,0.13360000000000005,6.140357158498512,10,3.5744753401352027
4334,0.13339999999999996,5.32109705014363,10,3.5953340607002535
4335,0.13319999999999999,8.884313365031014,10,3.6410838647028645
4336,0.133,0.25439183190512915,10,3.6420103048129056
4337,0.13280000000000003,6.7947538686023465,10,3.6807277741278983
4338,0.13260000000000005,2.5936146677346636,10,3.6887945641216713
4339,0.13239999999999996,2.6793713189106163,10,3.6409485456470985
4340,0.13219999999999998,8.143818475914378,10,3.7003659358216656
4341,0.132,3.3512475636584296,10,3.695356979424245
4342,0.13180000000000003,2.0158097742056627,10,3.6769936451322973
4343,0.13160000000000005,-0.30597506876135283,10,3.6742376247941024
4344,0.13139999999999996,5.149986469616685,10,3.670540107526427
4345,0.13119999999999998,0.3568021880021518,10,3.632843553667154
4346,0.131,2.361387669574643,10,3.6088084354218153
4347,0.13080000000000003,4.781583426450218,10,3.6084673316432205
4348,0.13060000000000005,3.3096115662194743,10,3.581077045799863
4349,0.13039999999999996,3.3186456267925255,10,3.599125181186354
4350,0.13019999999999998,8.631994018743276,10,3.62565009498254
4351,0.13,2.268557491199389,10,3.5885406435032867
4352,0.12980000000000003,6.034639702229162,10,3.6462991355131735
4353,0.12960000000000005,0.7316964873353775,10,3.6537196906133085
4354,0.12939999999999996,6.817539503392188,10,3.6827097645575164
4355,0.12919999999999998,0.5304591601654463,10,3.607461075153003
4356,0.129,2.5137583413637232,10,3.606432480754957
4357,0.12880000000000003,0.09041627370524924,10,3.5489531129717875
4358,0.12860000000000005,2.7352167264658607,10,3.5651799255493053
4359,0.12839999999999996,0.9795221124664028,10,3.5599440549270804
4360,0.12819999999999998,5.268471244977234,10,3.543833916189192
4361,0.128,4.9884923556595195,10,3.570151294434706
4362,0.12780000000000002,4.809514344995048,10,3.5685530862500507
4363,0.12760000000000005,2.659237840263414,10,3.5574159459876746
4364,0.12739999999999996,6.507889161385679,10,3.627517194347516
4365,0.12719999999999998,8.075414401593633,10,3.7032954308597708
4366,0.127,5.461377462332738,10,3.7082068835234425
4367,0.12680000000000002,0.5369975137316977,10,3.7064012608043164
4368,0.12660000000000005,4.121007260107776,10,3.684258387243718
4369,0.12639999999999996,2.205502790118241,10,3.679069683960055
4370,0.12619999999999998,4.410648850522316,10,3.7022805229241755
4371,0.126,3.0017572104104806,10,3.657658363364601
4372,0.12580000000000002,5.181064955839151,10,3.671860045316757
4373,0.12560000000000004,1.6260448654744108,10,3.6713987871684237
4374,0.12539999999999996,2.354468018606011,10,3.6772028618433734
4375,0.12519999999999998,3.3650456368868538,10,3.649449746627257
4376,0.125,4.9884923556595195,10,3.6610319183350395
4377,0.12480000000000002,0.7383230124496922,10,3.669910866665369
4378,0.12460000000000004,0.6368921755786772,10,3.6674905270651954
4379,0.12439999999999996,2.348330927339571,10,3.6659172570789282
4380,0.12419999999999998,1.3305525713208604,10,3.6584401000253512
4381,0.124,5.40746086868487,10,3.7120106663969867
4382,0.12380000000000002,2.994624583156114,10,3.6992549071970666
4383,0.12360000000000004,4.103216022303813,10,3.7228087139713266
4384,0.12339999999999995,1.5184423654002321,10,3.707509369980034
4385,0.12319999999999998,5.684633782069095,10,3.7182511640048794
4386,0.123,3.368571145959759,10,3.732913894960189
4387,0.12280000000000002,1.2997050730241662,10,3.711175685905124
4388,0.12260000000000004,6.879485118766118,10,3.7707659367715407
4389,0.12239999999999995,0.9919223102203351,10,3.7592857720939903
4390,0.12219999999999998,0.9006404292144428,10,3.739843606311173
4391,0.122,0.8854539907566955,10,3.732622863031342
4392,0.12180000000000002,1.1125354687141296,10,3.717496534983331
4393,0.12160000000000004,5.032000077617466,10,3.71702454677055
4394,0.12139999999999995,5.487035118901658,10,3.7366923584767973
4395,0.12119999999999997,4.9884923556595195,10,3.7743664212485295
4396,0.121,8.143818475914381,10,3.837840608303929
4397,0.12080000000000002,5.285194034932227,10,3.828358230210227
4398,0.12060000000000004,5.093216668027685,10,3.827479747332112
4399,0.12039999999999995,8.884313365031014,10,3.8868972615013537
4400,0.12019999999999997,1.1080926438913128,10,3.899120283970751
4401,0.12,1.9618026899752166,10,3.837300126111359
4402,0.11980000000000002,4.329014340630162,10,3.8191866979326754
4403,0.11960000000000004,6.451383168411507,10,3.84702212741701
4404,0.11939999999999995,4.103216022303813,10,3.8678961898979924
4405,0.11919999999999997,2.4560041517514892,10,3.8327630312045007
4406,0.119,6.029618556226323,10,3.8927834078272747
4407,0.11880000000000002,-0.10314795656746722,10,3.8292164522593617
4408,0.11860000000000004,1.4853788946950537,10,3.7854706099509383
4409,0.11839999999999995,-2.0258369809741135,10,3.7364491588871185
4410,0.11819999999999997,5.287853588694918,10,3.7605754553719977
4411,0.118,3.195031519851767,10,3.7194406592532987
4412,0.11780000000000002,3.235204904325824,10,3.7462297174177888
4413,0.11760000000000004,4.781583426450226,10,3.735831206815434
4414,0.11739999999999995,3.467039394373596,10,3.733523175385085
4415,0.11719999999999997,7.120962803252201,10,3.7442343087367043
4416,0.11699999999999999,7.891618087498681,10,3.7826108202019055
4417,0.11680000000000001,1.152762846111571,10,3.726648784456876
4418,0.11660000000000004,4.78592074158883,10,3.7226713750980287
4419,0.11639999999999995,4.74133664735849,10,3.7466014322982177
4420,0.11619999999999997,2.579808014676591,10,3.7094016711941764
4421,0.11599999999999999,3.2822365543135787,10,3.709393197050514
4422,0.11580000000000001,5.519738196384223,10,3.7193904129321
4423,0.11560000000000004,4.988492355659511,10,3.7581499818015534
4424,0.11539999999999995,2.1760538313985722,10,3.7399386963910133
4425,0.11519999999999997,1.2568188420873865,10,3.6899317088799193
4426,0.11499999999999999,5.666667827189324,10,3.7463478923532256
4427,0.11480000000000001,1.5781350596724577,10,3.7438147970241484
4428,0.11460000000000004,4.660432427841739,10,3.7089809365434223
4429,0.11439999999999995,2.483149818387406,10,3.687401074827253
4430,0.11419999999999997,3.305914708331193,10,3.6912301525395343
4431,0.11399999999999999,3.3649801477340358,10,3.6908881040769472
4432,0.11380000000000001,8.143818475914378,10,3.6962198872861087
4433,0.11360000000000003,5.2027201079140175,10,3.686843516780263
4434,0.11339999999999995,3.238396958990059,10,3.6660165158687272
4435,0.11319999999999997,3.9075260665812492,10,3.61624864288423
4436,0.11299999999999999,7.054391546058767,10,3.684248640025766
4437,0.11280000000000001,0.6651865428683054,10,3.622952966768426
4438,0.11260000000000003,4.9884923556595195,10,3.6469017436476747
4439,0.11240000000000006,7.891618087498681,10,3.699024211333555
4440,0.11219999999999997,5.51973819638423,10,3.6727834085382534
4441,0.11199999999999999,1.9492682718351824,10,3.658763615620021
4442,0.11180000000000001,0.6014021208059896,10,3.6446195390860243
4443,0.11160000000000003,7.429517790482083,10,3.721974467678459
4444,0.11140000000000005,0.3193218635820265,10,3.6736678216181122
4445,0.11119999999999997,5.51973819638423,10,3.725297181701933
4446,0.11099999999999999,-0.1717265658045658,10,3.6999660393481406
4447,0.11080000000000001,1.7655647816460545,10,3.6698058529000996
4448,0.11060000000000003,1.8224473621341755,10,3.6549342108592464
4449,0.11040000000000005,1.8055826087872757,10,3.6398035806791937
4450,0.11019999999999996,8.143818475914381,10,3.634921825250905
4451,0.10999999999999999,4.103216022303808,10,3.653268410561949
4452,0.10980000000000001,-0.34171336236130523,10,3.5895048799160447
4453,0.10960000000000003,3.918042912696954,10,3.6213683441696607
4454,0.10940000000000005,-0.17132428510874814,10,3.551479706284651
4455,0.10919999999999996,5.769691107502616,10,3.6038720257580223
4456,0.10899999999999999,3.883272487342709,10,3.6175671672178122
4457,0.10880000000000001,0.5711560462514618,10,3.622374564943274
4458,0.10860000000000003,-0.4916867598868258,10,3.5901055300797475
4459,0.10840000000000005,4.103216022303813,10,3.6213424691781215
4460,0.10819999999999996,6.140357158498512,10,3.6300613283133343
4461,0.10799999999999998,8.884313365031014,10,3.6690195384070496
4462,0.1078,5.8599631255374645,10,3.6795240262124738
4463,0.10760000000000003,4.103216022303813,10,3.693963808032878
4464,0.10740000000000005,2.130377486166081,10,3.6501886912806816
4465,0.10719999999999996,0.8055158158185872,10,3.5774897054229315
4466,0.10699999999999998,8.143818475914381,10,3.604314115558748
4467,0.1068,2.7511179436663693,10,3.626455319858094
4468,0.10660000000000003,1.8055826087872757,10,3.6033010733448894
4469,0.10640000000000005,6.0689797346836905,10,3.6419358427905437
4470,0.10619999999999996,2.9608429198487345,10,3.6274377834838076
4471,0.10599999999999998,7.054391546058767,10,3.667964126840291
4472,0.1058,2.408851442888427,10,3.6402419917107833
4473,0.10560000000000003,3.0967648242171255,10,3.654949191298211
4474,0.10540000000000005,1.1025037635575399,10,3.6424295487477263
4475,0.10519999999999996,6.078856135642359,10,3.6695676537352813
4476,0.10499999999999998,6.796329735096044,10,3.6876460275296465
4477,0.1048,2.362892682542141,10,3.703891724230571
4478,0.10460000000000003,2.280504247269419,10,3.7203278449474784
4479,0.10440000000000005,5.863830208660155,10,3.7554828377606837
4480,0.10419999999999996,6.253547600223794,10,3.8047127880497134
4481,0.10399999999999998,4.781583426450218,10,3.7984540136273672
4482,0.1038,1.4828345244983372,10,3.7833361130407894
4483,0.10360000000000003,1.152762846111571,10,3.753831581278867
4484,0.10340000000000005,0.6825420440440572,10,3.7454725780653053
4485,0.10319999999999996,3.8521432034004692,10,3.727147672278619
4486,0.10299999999999998,-0.24146889632962887,10,3.691047271855725
4487,0.1028,2.361387669574643,10,3.70166409782123
4488,0.10260000000000002,7.054391546058767,10,3.703413162094156
4489,0.10240000000000005,3.1640041370672427,10,3.7251339803626253
4490,0.10219999999999996,3.2530899302114324,10,3.7486584753725953
4491,0.10199999999999998,3.5698732521871372,10,3.7755026679868995
4492,0.1018,5.461377462332744,10,3.818991087923086
4493,0.10160000000000002,4.490619827098385,10,3.813577285417895
4494,0.10140000000000005,6.040699606293142,10,3.81911393029181
4495,0.10119999999999996,-0.14983035186152538,10,3.7677307032165994
4496,0.10099999999999998,3.1323712848516907,10,3.717616231305972
4497,0.1008,4.655476569526864,10,3.7113190566519187
4498,0.10060000000000002,2.7920127426762753,10,3.6883070173984045
4499,0.10040000000000004,4.103216022303808,10,3.6404960439711327
4500,0.10019999999999996,0.6173265643809402,10,3.6355883831760285
4501,0.09999999999999998,1.1153486890400572,10,3.627123843166677
4502,0.0998,5.487035118901658,10,3.6387040509493924
4503,0.09960000000000002,1.8004552510749576,10,3.592194771776027
4504,0.09940000000000004,0.07704798699050752,10,3.5519330914228937
4505,0.09919999999999995,2.991436801847402,10,3.557287417923853
4506,0.09899999999999998,0.729702363571094,10,3.504288255997301
4507,0.0988,5.51973819638423,10,3.5605171175268175
4508,0.09860000000000002,4.987612315553469,10,3.5955394517354016
4509,0.09840000000000004,3.852143203400478,10,3.6543192535791476
4510,0.09819999999999995,7.708213961674848,10,3.6785228573089466
4511,0.09799999999999998,3.480608944409269,10,3.6813786315545216
4512,0.0978,3.845769698667108,10,3.687484279497935
4513,0.09760000000000002,4.372395608262924,10,3.6833924013160617
4514,0.09740000000000004,2.2909768210523294,10,3.671631775582849
4515,0.09719999999999995,6.140357158498512,10,3.661825719135312
4516,0.09699999999999998,4.239885352790914,10,3.625308391788235
4517,0.0968,1.9941749327538196,10,3.633722512654657
4518,0.09660000000000002,5.268471244977234,10,3.638548017688541
4519,0.09640000000000004,1.9492682718351824,10,3.610627333933308
4520,0.09619999999999995,3.106695939762308,10,3.615896213184165
4521,0.09599999999999997,4.329418168568423,10,3.626368029326714
4522,0.0958,3.5065052322773758,10,3.606235699685645
4523,0.09560000000000002,4.83053280167357,10,3.6046561041457856
4524,0.09540000000000004,4.530434711545507,10,3.628199912947255
4525,0.09519999999999995,7.891618087498681,10,3.694547905401368
4526,0.09499999999999997,2.864438277636941,10,3.666525609905844
4527,0.0948,3.9125803093438285,10,3.689870062402558
4528,0.09460000000000002,4.7627378438491546,10,3.690893116562632
4529,0.09440000000000004,8.143818475914381,10,3.7474998031379014
4530,0.09419999999999995,4.250582460849865,10,3.7569464806630886
4531,0.09399999999999997,6.879485118766118,10,3.7920915303734093
4532,0.0938,8.143818475914378,10,3.7920915303734093
4533,0.09360000000000002,5.291814149723601,10,3.7929824707915056
4534,0.09340000000000004,3.1640041370672427,10,3.7922385425722775
4535,0.09319999999999995,1.6400552034689015,10,3.7695638339411532
4536,0.09299999999999997,4.764899494108585,10,3.7466689134216518
4537,0.0928,0.7175597856443463,10,3.7471926458494123
4538,0.09260000000000002,4.530434711545514,10,3.7426120694082714
4539,0.09240000000000004,4.830288021105694,10,3.7119987687443423
4540,0.09219999999999995,4.809514344995041,10,3.7048965302304504
4541,0.09199999999999997,1.8055826087872757,10,3.7034596735999714
4542,0.09179999999999999,2.724373118484549,10,3.724689383576757
4543,0.09160000000000001,7.891618087498685,10,3.7293103865469224
4544,0.09140000000000004,5.712956000834646,10,3.7832467279194493
4545,0.09119999999999995,4.69947844193013,10,3.775044130374908
4546,0.09099999999999997,1.6391457243497274,10,3.7931528532764514
4547,0.09079999999999999,5.412389577719114,10,3.8296211012371812
4548,0.09060000000000001,5.753660079698075,10,3.8689332284128204
4549,0.09040000000000004,4.538028387952833,10,3.896257686204476
4550,0.09019999999999995,6.253547600223794,10,3.8773549774475704
4551,0.08999999999999997,7.131258340828918,10,3.9076354006328216
4552,0.08979999999999999,3.852143203400478,10,3.9495739662904388
4553,0.08960000000000001,7.891618087498681,10,3.9893097180384562
4554,0.08940000000000003,1.3873924889017466,10,4.004896885778561
4555,0.08919999999999995,4.988492355659511,10,3.997084898260131
4556,0.08899999999999997,5.181064955839151,10,4.010062822945095
4557,0.08879999999999999,4.677260326435993,10,4.05112386574694
4558,0.08860000000000001,8.884313365031014,10,4.1448838669961185
4559,0.08840000000000003,4.04859477552718,10,4.144337654528353
4560,0.08819999999999995,5.851475847080559,10,4.141448841414173
4561,0.08799999999999997,0.9027752527277917,10,4.061633460291141
4562,0.08779999999999999,4.781583426450226,10,4.050849663300268
4563,0.08760000000000001,5.831778840729934,10,4.068135291484529
4564,0.08740000000000003,8.631994018743276,10,4.133151456810301
4565,0.08720000000000006,7.054391546058767,10,4.195640214112703
4566,0.08699999999999997,6.079791105401952,10,4.174999940407579
4567,0.08679999999999999,6.2575175931967815,10,4.210063936902883
4568,0.08660000000000001,5.712956000834646,10,4.249137670823356
4569,0.08640000000000003,1.6190800989643006,10,4.204638674466162
4570,0.08620000000000005,6.879485118766118,10,4.243825096455336
4571,0.08599999999999997,6.52011527515599,10,4.238482333746308
4572,0.08579999999999999,5.487035118901658,10,4.269264170506441
4573,0.08560000000000001,6.839391831596506,10,4.306690440580235
4574,0.08540000000000003,1.8908817272368572,10,4.314574220217028
4575,0.08520000000000005,2.557788302771019,10,4.279363541888315
4576,0.08499999999999996,3.9025378406703712,10,4.250425622944058
4577,0.08479999999999999,2.944090274177031,10,4.256237598860406
4578,0.08460000000000001,1.5309320552313803,10,4.248741876940026
4579,0.08440000000000003,8.884313365031014,10,4.278946708503735
4580,0.08420000000000005,6.492230310859181,10,4.281333535610089
4581,0.08399999999999996,4.103216022303808,10,4.274549861568625
4582,0.08379999999999999,6.0452761145578275,10,4.32017427746922
4583,0.08360000000000001,1.152762846111571,10,4.32017427746922
4584,0.08340000000000003,1.8055826087872757,10,4.331404683116652
4585,0.08320000000000005,6.235510184209772,10,4.3552383529247445
4586,0.08299999999999996,3.3186456267925255,10,4.390839498155966
4587,0.08279999999999998,1.6178433984887586,10,4.383404055445108
4588,0.0826,7.1312583408289125,10,4.384172723392809
4589,0.08240000000000003,0.5304591601654463,10,4.357837273623791
4590,0.08220000000000005,1.3368374627664765,10,4.338674748949342
4591,0.08199999999999996,2.4068629582824297,10,4.327044646010295
4592,0.08179999999999998,4.6979695151264576,10,4.319410566538231
4593,0.0816,3.8521432034004692,10,4.3130258003012525
4594,0.08140000000000003,4.530434711545507,10,4.297923151353776
4595,0.08120000000000005,1.4939096906769906,10,4.314360551779161
4596,0.08099999999999996,1.152762846111571,10,4.29456446739176
4597,0.08079999999999998,1.6968252065662162,10,4.264977953762154
4598,0.0806,1.6927418243264962,10,4.253985244578656
4599,0.08040000000000003,3.7410222301840106,10,4.250363306657458
4600,0.08020000000000005,7.891618087498685,10,4.323106221888636
4601,0.07999999999999996,3.8706136001905933,10,4.350658871000141
4602,0.07979999999999998,7.463973166367858,10,4.370428251474802
4603,0.0796,4.329418168568423,10,4.3957178806497375
4604,0.07940000000000003,6.245202134492827,10,4.457399422124761
4605,0.07920000000000005,3.2400281751067945,10,4.459885335857354
4606,0.07899999999999996,2.523341346733746,10,4.4778217256889805
4607,0.07879999999999998,5.4952586848842335,10,4.477576930573981
4608,0.0786,3.5723722512160596,10,4.463424529930607
4609,0.07840000000000003,-0.10063170578098413,10,4.423896780838792
4610,0.07820000000000005,0.15668889011349918,10,4.348381530123179
4611,0.07799999999999996,6.095782579730606,10,4.3745332664763925
4612,0.07779999999999998,5.487035118901658,10,4.390945920678737
4613,0.0776,4.9884923556595195,10,4.397106888152703
4614,0.07740000000000002,4.988492355659511,10,4.424082043498775
4615,0.07720000000000005,5.6889884906189785,10,4.419568356819981
4616,0.07699999999999996,3.0023616779128344,10,4.407193120071199
4617,0.07679999999999998,2.724373118484549,10,4.414495101928506
4618,0.0766,6.879485118766118,10,4.430605240666395
4619,0.07640000000000002,2.8711888200577,10,4.439824446148621
4620,0.07620000000000005,4.573807534091196,10,4.4544955620919096
4621,0.07599999999999996,1.7774203487122007,10,4.4289755838933464
4622,0.07579999999999998,5.4786536237742265,10,4.4486970678083155
4623,0.0756,5.461377462332738,10,4.455005514414907
4624,0.07540000000000002,6.879485118766118,10,4.478496018487113
4625,0.07520000000000004,6.053032471280387,10,4.460110162324931
4626,0.07499999999999996,2.8452864851238573,10,4.459918644399799
4627,0.07479999999999998,1.2997050730241662,10,4.433789892036603
4628,0.0746,6.075444174568251,10,4.446916955343794
4629,0.07440000000000002,6.3920118061972815,10,4.429398888646623
4630,0.07420000000000004,-0.04943501900598868,10,4.386398713848064
4631,0.07399999999999995,4.11832503606216,10,4.358787113021025
4632,0.07379999999999998,6.796329735096044,10,4.345312225612841
4633,0.0736,5.712956000834655,10,4.349523644123952
4634,0.07340000000000002,5.26847124497724,10,4.370568315203052
4635,0.07320000000000004,6.62669643815956,10,4.420434727549959
4636,0.07299999999999995,4.988492355659511,10,4.422670656165468
4637,0.07279999999999998,1.74393194546772,10,4.432934377763702
4638,0.0726,0.4175076565951867,10,4.391805107214199
4639,0.07240000000000002,6.057945630200406,10,4.4040816833051455
4640,0.07220000000000004,5.26847124497724,10,4.408671252304967
4641,0.07199999999999995,1.7332975117804,10,4.407948401334899
4642,0.07179999999999997,1.9150572673679505,10,4.399855242823732
4643,0.0716,3.4389240691711698,10,4.355328302640458
4644,0.07140000000000002,1.9492682718351824,10,4.317691425350463
4645,0.07120000000000004,4.764899494108585,10,4.318345635872247
4646,0.07099999999999995,0.9013243093209761,10,4.31096742172196
4647,0.07079999999999997,8.143818475914378,10,4.338281710703913
4648,0.0706,3.979240300386742,10,4.3205375129108
4649,0.07040000000000002,1.5435614644406037,10,4.290592843675677
4650,0.07020000000000004,3.170150425870513,10,4.259758871932144
4651,0.06999999999999995,6.507889161385679,10,4.253525180137712
4652,0.06979999999999997,6.253547600223794,10,4.277539224105945
4653,0.0696,4.530434711545514,10,4.243927390346413
4654,0.06940000000000002,5.461377462332738,10,4.284667240080723
4655,0.06920000000000004,4.018856507590113,10,4.274970881600029
4656,0.06899999999999995,6.507889161385679,10,4.288239123655495
4657,0.06879999999999997,6.620720911353917,10,4.307673729504674
4658,0.0686,2.91259112364267,10,4.24795650709079
4659,0.06840000000000002,0.9013243093209761,10,4.216483802428728
4660,0.06820000000000004,1.2997050730241662,10,4.170966094688165
4661,0.06799999999999995,6.796329735096044,10,4.229901639511847
4662,0.06779999999999997,3.1757466178176723,10,4.213843271425521
4663,0.0676,0.7875586770722949,10,4.163401069788945
4664,0.06740000000000002,4.247885516951468,10,4.119559984771027
4665,0.06720000000000004,1.7655647816460545,10,4.0666717171269
4666,0.06699999999999995,6.598964085956111,10,4.071863446932441
4667,0.06679999999999997,6.879485118766118,10,4.078083122188135
4668,0.06659999999999999,4.361376500004941,10,4.064567327179837
4669,0.06640000000000001,1.7655647816460545,10,4.066032174006655
4670,0.06620000000000004,2.361387669574643,10,4.02085119951474
4671,0.06599999999999995,0.5304591601654463,10,3.960954638364835
4672,0.06579999999999997,6.598964085956111,10,3.9720739280353796
4673,0.06559999999999999,7.131258340828918,10,3.9749925931277033
4674,0.06540000000000001,-0.24146889632962887,10,3.953669086892039
4675,0.06520000000000004,4.781583426450218,10,3.9759070381288306
4676,0.06499999999999995,2.9961487346004,10,3.966843147068131
4677,0.06479999999999997,0.4490891106492516,10,3.9418931354328532
4678,0.06459999999999999,4.988492355659511,10,3.9764687384371347
4679,0.06440000000000001,1.0169639646299602,10,3.897795244433124
4680,0.06420000000000003,4.615406594836199,10,3.879027007272894
4681,0.06399999999999995,6.3920118061972815,10,3.901914965111829
4682,0.06379999999999997,1.2997050730241662,10,3.854459254696492
4683,0.06359999999999999,4.530434711545514,10,3.8882359733508314
4684,0.06340000000000001,3.8457696986671155,10,3.90863784424963
4685,0.06320000000000003,0.15668889011349918,10,3.8478496313086676
4686,0.06299999999999994,3.7413856873617033,10,3.8520770319143596
4687,0.06279999999999997,1.0169639646299602,10,3.846068237575771
4688,0.06259999999999999,1.1125354687141296,10,3.785881008854623
4689,0.06240000000000001,2.135890487094664,10,3.8019353221239154
4690,0.06220000000000003,4.98463188959747,10,3.8384132663922252
4691,0.062000000000000055,4.815693804309641,10,3.8625015748524976
4692,0.061799999999999966,5.712956000834646,10,3.8726514397095793
4693,0.06159999999999999,1.1394747703545367,10,3.8455247553791203
4694,0.06140000000000001,2.361387669574643,10,3.823834284959412
4695,0.06120000000000003,6.140357158498512,10,3.8702987596376266
4696,0.061000000000000054,1.6798038415099161,10,3.87556916959161
4697,0.060799999999999965,4.62596251573057,10,3.9048605426832537
4698,0.06059999999999999,5.461377462332744,10,3.942546899063316
4699,0.06040000000000001,4.103216022303813,10,3.9461688369845143
4700,0.06020000000000003,6.3920118061972815,10,3.9311727741715004
4701,0.06000000000000005,6.140357158498506,10,3.9538702097545793
4702,0.059799999999999964,4.988492355659511,10,3.9291154016474956
4703,0.059599999999999986,0.8055158158185872,10,3.8938763781199976
4704,0.05940000000000001,3.8521432034004692,10,3.869945788809074
4705,0.05920000000000003,3.5311891629794423,10,3.8728573986878008
4706,0.05900000000000005,8.143818475914381,10,3.9290621699796064
4707,0.05879999999999996,3.8521432034004692,10,3.912631015164769
4708,0.058599999999999985,5.8599631255374725,10,3.935506923907983
4709,0.05840000000000001,6.140357158498512,10,3.9979168125507782
4710,0.05820000000000003,2.5422182568178293,10,4.0217721062178216
4711,0.05800000000000005,0.7553350773577611,10,3.9683676311940927
4712,0.05779999999999996,3.697842537408454,10,3.950475705379161
4713,0.057599999999999985,8.631994018743276,10,3.986910722009999
